id,name,point
22114,Carrefour market,POINT(5.362464868717196 50.590164131487796)
22132,Carrefour market,POINT(4.411020900000011 50.826635099692574)
22140,OKay,POINT(4.619776300000007 50.5246627996919)
22250,Lidl,POINT(5.646093078538894 50.69065179679455)
22252,OKay,POINT(4.437344000000016 50.89594529969271)
22270,Carrefour market,POINT(5.614934698198109 50.79644928974376)
22272,Lidl,POINT(3.919160716567629 50.47067820921333)
22296,Lidl,POINT(4.237456158435564 50.50652986377456)
22323,Carrefour market,POINT(5.673815200000019 50.89267719969272)
22341,Carrefour market,POINT(2.9587457499371075 51.150880109673786)
22351,Lidl,POINT(4.565367446456512 51.30614486760021)
22353,OKay,POINT(2.5885361000000007 51.094429399693176)
22368,Lidl,POINT(5.55821265071162 50.6673246233484)
22501,OKay,POINT(3.653317368183509 50.4798261106781)
22505,OKay,POINT(3.8478637188933025 50.586149438863515)
22509,Colruyt,POINT(4.456095200000019 50.26656859969136)
22519,Colruyt,POINT(4.87802675578497 50.40336644917727)
22529,OKay,POINT(5.125476199999994 50.431166999691705)
22619,Carrefour market,POINT(4.485959800000003 50.726268399692344)
22625,OKay,POINT(5.400403797189553 50.838431258960526)
22637,OKay,POINT(4.544421000000014 50.063028999690985)
22653,OKay,POINT(5.297890599999997 50.88346339969269)
22683,OKay,POINT(5.420275200000004 50.52342979969191)
22704,OKay,POINT(4.986672805448809 50.69577632718017)
191333,Lidl,POINT(4.468092200000009 50.427910899691724)
191376,Lidl,POINT(3.3930626183332446 50.894638652723096)
191455,Lidl,POINT(5.77825544295691 51.09357319475837)
191879,Lidl,POINT(4.132467698776638 50.31455756645205)
192031,Lidl,POINT(3.8715774959547 50.8979418161723)
192502,Lidl,POINT(3.2026133005943436 50.75239881823526)
193233,Lidl,POINT(5.085433970569619 50.74814136658013)
203119,Lidl,POINT(4.5070919 51.26118809969357)
203122,Carrefour market,POINT(3.6473766999999846 51.04435449969305)
203124,Colruyt,POINT(2.7177473545740574 50.85471948889632)
203127,Colruyt,POINT(4.207504700000015 50.46362709969177)
203138,OKay,POINT(3.3615813000000117 50.8515729996926)
203144,Colruyt,POINT(4.202103299999984 50.40925679969165)
203157,Colruyt,POINT(4.454796401003227 50.96736002300958)
203163,Colruyt,POINT(3.654666802401172 51.01593478759784)
203174,Colruyt,POINT(4.363431739915864 51.21963983956012)
203176,Colruyt,POINT(3.320514358867266 51.13083426734948)
203180,OKay,POINT(5.452413918979637 50.27587900305584)
203190,OKay,POINT(3.810484361936579 51.0345507943815)
203216,Lidl,POINT(4.540981503687491 50.83720828542207)
203220,Carrefour market,POINT(3.5584406741724006 51.186479050795974)
203222,Colruyt,POINT(5.775771488430044 50.636891257006404)
203236,Lidl,POINT(3.995958372762964 50.94310628838532)
203239,Lidl,POINT(5.548047800000013 50.56374569969199)
203251,Lidl,POINT(4.375389972071461 50.85555699490388)
203279,OKay,POINT(4.710521714068787 51.26072393105912)
203283,Lidl,POINT(4.333864999999997 50.85072159969264)
203321,Lidl,POINT(4.371106033493312 51.185665595665355)
203332,Colruyt,POINT(5.629921152114852 50.56725559808816)
203335,Carrefour market,POINT(3.4421753000000033 50.8876532996927)
203343,Colruyt,POINT(3.408362299999985 50.613991799995205)
203379,OKay,POINT(4.8173428172971855 51.248959467893)
203380,Carrefour market,POINT(4.826644299999994 51.23717179969351)
203420,Lidl,POINT(5.630524744922232 50.66063076650279)
234154,Colruyt,POINT(4.278861371475461 50.4006367090188)
234158,Colruyt,POINT(4.103740500000019 51.029075099693024)
234160,Colruyt,POINT(3.680693100000001 50.73229659969236)
234161,Colruyt,POINT(5.327794374214812 49.70331628033045)
234162,Colruyt,POINT(3.625240899999995 50.66874749969221)
234164,Colruyt,POINT(4.738536198876613 51.1724260810651)
234165,Colruyt,POINT(5.669765230604321 50.73096315529784)
234166,Colruyt,POINT(5.371313000000013 51.12589679969325)
234167,Colruyt,POINT(3.2962479928494774 51.32812851396544)
234168,Colruyt,POINT(2.647839918786268 51.106072673529816)
234169,Colruyt,POINT(4.455736899999989 51.13552789969329)
234170,Colruyt,POINT(4.547881836176293 50.53561226826616)
234171,Colruyt,POINT(2.739334927836383 51.137324150380344)
234172,Colruyt,POINT(3.6006738466270605 50.52572260056205)
234173,Colruyt,POINT(3.137445199999993 50.93717949969282)
234174,Colruyt,POINT(5.533069787696858 50.63935812204293)
234175,Colruyt,POINT(4.12574331068241 51.22442419075785)
234176,Colruyt,POINT(4.513802463607832 51.03511676301831)
234177,Colruyt,POINT(4.4322626090017625 50.83640229607994)
234178,Colruyt,POINT(4.90145500000001 51.31618399969369)
234179,Colruyt,POINT(5.120485299999995 50.08092269969102)
234180,Colruyt,POINT(3.8285237815799666 50.87915660378302)
234570,Carrefour market,POINT(4.32947008043316 51.3472085527327)
234598,Carrefour market,POINT(5.086327889281512 49.813735928225434)
234599,Carrefour market,POINT(5.596128702163696 51.1459577584586)
234611,Carrefour market WASMES,POINT(3.8454589000000095 50.42550549969171)
234624,Carrefour market,POINT(3.6662774981302304 50.50431049666105)
234631,Hypermarkt Carrefour,POINT(2.630025557008353 51.09970386183325)
234636,Carrefour market,POINT(4.468576999999994 51.46918239969406)
234638,Carrefour market,POINT(4.5144604 51.19795459969343)
234646,Carrefour market,POINT(5.995486300000015 50.65325469969222)
234650,Carrefour market,POINT(4.235223587632122 50.50146898547186)
234651,Hypermarkt Carrefour,POINT(5.4823020223230445 50.602052612775516)
234652,Carrefour market,POINT(5.5765029933696955 51.17462030460601)
234656,Carrefour market,POINT(5.245548085736065 51.11308718079037)
234665,Carrefour market,POINT(3.2898582555286593 50.947703468377966)
234671,Carrefour market,POINT(3.3844936999999886 50.84421819969262)
234680,Carrefour market,POINT(4.30995008402223 50.9995822240024)
234683,Carrefour market,POINT(3.6833328999999937 50.406469699691684)
234684,Carrefour market,POINT(5.447996099999997 50.27110539969139)
234687,Carrefour market,POINT(3.3378487776011783 50.81090952529112)
234689,Carrefour market,POINT(5.3091970871372185 50.8771376843003)
234690,Carrefour market,POINT(4.960262815973264 50.110779481035934)
234693,Carrefour market,POINT(5.853550522649762 50.69360293911741)
234694,Carrefour market,POINT(5.22796923652698 50.8092011749285)
234695,Carrefour market,POINT(3.264149555325324 50.836580211412574)
234696,Carrefour market,POINT(3.529280126094818 50.90776539120159)
234697,Carrefour market,POINT(5.342395582838071 50.811679681654596)
234702,Carrefour market,POINT(3.0614595803566003 50.8927891958279)
234704,Carrefour market,POINT(4.566388386848739 50.97365544334254)
234708,Carrefour market,POINT(4.15018550518772 51.1754466887387)
234711,Carrefour market,POINT(5.2516893963298905 49.85557336350427)
234715,Carrefour market,POINT(5.648521500000014 50.70822469996154)
234718,Carrefour market,POINT(4.869480622397164 50.90629270630806)
234720,Carrefour market,POINT(4.252504107969286 50.84354946827241)
234722,Carrefour market,POINT(4.417028339777005 50.431463868654035)
234724,Carrefour market,POINT(3.7512618539559117 51.17817056338115)
234727,Carrefour market,POINT(3.1888265104160496 51.15751676652892)
234732,Carrefour market,POINT(4.711242679727561 51.27068317154209)
234733,Carrefour market,POINT(4.433260715448375 50.46792046506196)
234734,Carrefour market,POINT(4.279959121530532 51.13280345317201)
234735,Carrefour market,POINT(3.656778491891881 50.92818678917754)
234736,Carrefour market,POINT(5.272456000000005 50.166750599691184)
234739,Carrefour market,POINT(4.38902080847402 51.1295113044709)
234751,Carrefour market,POINT(4.83466977298165 51.17074277376323)
234752,Carrefour market,POINT(5.579776125165954 51.04139866986743)
234758,Carrefour market,POINT(2.8824895534076678 51.21200257032139)
234761,Carrefour market,POINT(4.169069199999984 50.56921599999518)
235249,OKay,POINT(4.037330600000004 50.37857929992289)
235250,OKay,POINT(5.48177631167412 50.849572962922636)
235251,OKay,POINT(4.780779735522 51.0787597226223)
235252,OKay,POINT(3.61161894104262 51.1011350836104)
235253,OKay,POINT(5.521875500000015 51.09962789999521)
235256,OKay,POINT(3.0176085233688354 51.182561135311985)
235257,OKay,POINT(5.177051625424264 51.04088239437048)
235258,OKay,POINT(4.082224454634282 50.831861410831685)
235260,OKay,POINT(4.158505700000017 50.75840199969242)
235262,OKay,POINT(5.943186004500182 50.39817263422964)
235263,OKay,POINT(3.6015512847251996 51.14855764914275)
235264,OKay,POINT(6.097029230653752 50.41485047421552)
236704,Lidl,POINT(3.1319942000000145 50.93344259969281)
236706,Lidl,POINT(3.093575699999991 50.80583569969253)
236711,Lidl,POINT(3.6533348229067584 50.96463685993527)
236714,Lidl,POINT(3.825753800000018 51.1977480996934)
236717,Lidl,POINT(4.110966699999996 50.91301489969277)
236718,Lidl,POINT(3.8091794999999973 50.46341549969178)
236719,Lidl,POINT(4.147693525194453 51.094038719038245)
236720,Lidl,POINT(3.8044474999999967 50.43266749969172)
236722,Lidl,POINT(4.314102956414182 50.947944790289306)
236723,Lidl,POINT(4.324872311531342 50.82206765545754)
236724,Lidl,POINT(4.2676970000000125 51.217893699693455)
236727,Lidl,POINT(4.226371657788576 50.48204776192584)
236728,Lidl,POINT(4.337745629291545 50.595564077042724)
236730,Lidl,POINT(4.5087397000000085 51.00854819969295)
236733,Lidl,POINT(4.4363546777051575 51.30122748192598)
236734,Lidl,POINT(4.714829700000012 51.059270799693095)
236735,Lidl,POINT(4.989912511450491 51.17011694654087)
236736,Lidl,POINT(4.990380999999986 51.313205899693685)
236738,Lidl,POINT(5.177563000000003 51.105118099693186)
236743,Lidl,POINT(5.084117900000016 50.67746909969227)
236744,Lidl,POINT(4.636503146540662 50.450600792813226)
236749,Lidl,POINT(5.270939200000004 50.69538919969227)
236750,Lidl,POINT(5.469182000000008 50.96399459969289)
236751,Lidl,POINT(5.564923999999993 51.00010519969296)
236754,Lidl,POINT(5.516805900000019 50.6075384996921)
236761,Lidl,POINT(4.963970104291867 50.11289387699371)
236763,Lidl,POINT(4.609232353245197 50.258316946278)
241778,Colruyt,POINT(4.393301116567603 50.853582146970716)
241783,Lidl,POINT(5.692844732865696 50.00212917788796)
241784,Lidl,POINT(4.205492040510186 51.010428804787495)
241789,Lidl,POINT(4.01687190000001 51.09276499969317)
241807,Carrefour market,POINT(4.745679174123012 50.994913677698946)
241831,OKay,POINT(5.113857273645395 51.23643937490601)
241832,OKay,POINT(4.371769800000003 50.45565839969177)
243932,Colruyt,POINT(5.363732891504747 50.97677563533658)
243933,Colruyt,POINT(4.351799409891131 50.46322620995167)
243936,Lidl,POINT(3.1529800000000163 51.12667999969323)
245914,Colruyt,POINT(4.237323299999991 50.961423899692875)
290172,Lidl,POINT(4.43479136768909 50.45265265914458)
290185,Carrefour market,POINT(2.679173370505916 51.12146003577905)
290207,OKay,POINT(4.071433142362588 51.13724661445502)
291638,Lidl,POINT(4.249976799999984 50.45327729969175)
291639,Lidl,POINT(4.5218190999999885 50.39729379969165)
291641,Lidl,POINT(5.555766118905379 50.60876510331677)
291706,Lidl,POINT(4.353085521252543 51.059504607383175)
291776,Carrefour market,POINT(3.202670370534877 51.199195969255)
291939,OKay,POINT(3.6615697999999863 51.054975699693074)
296373,Lidl,POINT(4.3061557 50.9041109)
296376,OKay,POINT(4.894112888708948 50.77897437510634)
54259,Brico,POINT(4.694202434358612 50.88075981530459)
54630,Brico,POINT(4.402932600000007 50.841635099980806)
237734,Brico,POINT(4.324139435122918 50.873608663851925)
243839,Brico Mat Kelly,POINT(4.404204000000007 50.85628699969263)
54300,Brico,POINT(3.7126152 51.10075839969318)
54330,Brico,POINT(4.500752423855765 50.870609635013395)
54400,Brico,POINT(4.748151034108569 50.86394084295853)
54720,Brico,POINT(4.421790491314872 50.814123422414745)
203416,BricoPlanit,POINT(4.495881700000002 50.408831499922925)
237723,BricoPlanit,POINT(3.2004395257082097 51.243807309909265)
237724,BricoPlanit,POINT(3.736735894512182 51.01504724971471)
237725,BricoPlanit,POINT(3.246004578625681 50.81408013434657)
237726,BricoPlanit,POINT(4.20677860000001 50.486649599691845)
237727,BricoPlanit,POINT(5.547190300000007 50.668011799692216)
237728,BricoPlanit,POINT(5.813271601075806 49.60962433235535)
237729,BricoPlanit,POINT(3.9339423999999834 50.46348039969177)
237730,BricoPlanit,POINT(4.1702370000000055 50.884309399692675)
237739,Brico,POINT(4.439126800000004 50.461745599691774)
237848,Brico,POINT(4.608662807448576 50.71009853843866)
290298,BricoPlanit,POINT(4.900728199999986 50.4647737996918)
295600,Oh! Green,POINT(4.929206000000015 50.42443199969171)
295603,Oh! Green,POINT(4.5205556000000024 51.05333329992325)
21254,Aldi,POINT(4.355833181020225 50.87389283094268)
203181,Aldi,POINT(4.328501599999992 50.89708188033403)
234926,Louis Delhaize,POINT(3.6796266000000077 50.40480339969167)
327070,Colruyt,POINT(5.088448500000018 51.056842899693095)
327074,Spar Colruyt Group,POINT(4.447312399999985 51.45428499969404)
327075,Spar Colruyt Group,POINT(3.5087779693384675 50.59607606510298)
327078,Proxy Delhaize,POINT(5.174633999999982 49.9626642999227)
327079,Proxy Delhaize,POINT(5.3873406000000035 51.05710449969308)
327080,Proxy Delhaize,POINT(3.099064000000018 50.99689909992324)
327095,Hubo,POINT(3.97892445433336 50.96437789396788)
297823,Colruyt,POINT(4.394324700000016 51.20146869969342)
297824,Colruyt,POINT(5.45210850000001 50.961087399692886)
54250,Gamma,POINT(4.704552620866789 51.248366444873135)
54281,Gamma,POINT(4.705780180391299 50.889936104655256)
54288,Gamma,POINT(4.0379100441455895 50.825158257845814)
54307,Gamma,POINT(3.7549168515205578 51.032483132135155)
54316,Hubo,POINT(4.418661400000015 51.045985499693074)
54320,Gamma,POINT(4.447992417161926 51.22010072108567)
54321,Gamma,POINT(3.710834700000003 51.07006799969314)
54323,Gamma,POINT(4.902493220418127 51.15266204315653)
54325,Hubo,POINT(4.006897805578967 50.83837566097954)
54329,Gamma,POINT(5.024554699999992 51.117727199693206)
54337,Hubo,POINT(4.254310299999986 51.09916699969317)
54338,Gamma,POINT(4.442086154596341 51.237423446931906)
54343,Hubo,POINT(4.540530252219019 51.14729100288272)
54350,Hubo,POINT(4.670887474868772 50.88656724025526)
54352,Hubo,POINT(4.053975857637391 50.93475595454604)
54361,Gamma,POINT(5.272811469923222 51.05497118050903)
54362,Gamma,POINT(2.9057002994404035 51.20692071098588)
54364,Gamma,POINT(3.4005332492874185 50.89716895578165)
54372,Gamma,POINT(5.453740099999997 50.961513499692884)
54379,Hubo,POINT(4.4104218368053605 51.1031614210241)
54380,Gamma,POINT(4.0372590074444 50.93201015477943)
54386,Gamma,POINT(4.382166399999989 51.15760199969331)
54391,Hubo,POINT(5.316128580356616 50.92558098489399)
54398,Gamma,POINT(5.7011191000000006 50.98430279969291)
54402,Gamma,POINT(3.5370367999999974 51.196602899693396)
54405,Gamma,POINT(3.871984099370973 50.775937696107505)
54409,Gamma,POINT(2.8859060461526997 50.87436268705029)
54413,Hubo,POINT(3.729906684690496 51.030932031594865)
54416,Hubo,POINT(4.919217300000005 51.30757769969367)
54420,Hubo,POINT(4.150463399999982 51.16948829969335)
54422,Gamma,POINT(4.1770894999999975 51.16790259969335)
54425,Gamma,POINT(2.864909629465089 51.02694787807158)
54431,Hubo,POINT(5.59722625699099 51.1463160466046)
54451,Gamma,POINT(4.923922622090164 51.31182438224717)
54452,Gamma,POINT(5.441103196260451 51.13248831571717)
54459,Hubo,POINT(3.8112325778751455 51.19762928086675)
54460,Gamma,POINT(3.6152074049282135 50.84265503626632)
54462,Hubo,POINT(4.640741900000016 51.35643349999519)
54464,Gamma,POINT(5.0338290540714326 50.96814798933063)
54469,Gamma,POINT(3.5493027999999827 50.98114889969291)
54472,Hubo,POINT(5.10439960879627 51.0657880712242)
54478,Gamma,POINT(4.296249997518533 51.004906931995365)
54482,Hubo,POINT(3.12188883680534 50.96791855432224)
54486,Hubo,POINT(4.935181170115319 50.818657167448045)
54492,Hubo,POINT(4.133828053875503 50.9938252665428)
54495,Hubo,POINT(4.069978099999991 51.21407899969344)
54496,Gamma,POINT(4.736075246627061 50.8675203512928)
54500,Hubo,POINT(3.8369040000000076 50.875525899692676)
54505,Gamma,POINT(4.58723475364216 50.96061690298877)
54507,Hubo,POINT(3.0252402000000034 51.100629399693176)
54519,Hubo,POINT(4.8350187660814905 51.17110745518145)
54538,Gamma,POINT(3.2838165570430666 50.830004527112294)
54543,Hubo,POINT(4.65354249999999 51.167651499693335)
54544,Hubo,POINT(4.5080124999999915 51.03444679969302)
54550,Hubo,POINT(4.052225235389493 50.699604752783785)
54551,Hubo,POINT(5.702326394258613 50.98902786246406)
54555,Hubo,POINT(5.203087600000007 50.810495999692534)
54564,Gamma,POINT(4.117756472387324 51.03524912268163)
54568,Hubo,POINT(4.364191087766263 51.32951863956727)
54569,Gamma,POINT(3.5880013484794526 50.746001783883884)
54573,Gamma,POINT(3.4519141650123553 51.20466041784839)
54575,Gamma,POINT(4.816500099999987 51.173963499693365)
54581,Hubo,POINT(2.669970750995647 51.07278621742519)
54583,Gamma,POINT(3.26717101346811 50.8471676967113)
54587,Gamma,POINT(4.01243533955098 51.0926607714475)
54590,Hubo,POINT(5.501693404333539 50.86181961688362)
54594,Gamma,POINT(3.4236548 50.6040634)
54608,Hubo,POINT(5.394888649737561 51.030320860960636)
54609,Hubo,POINT(3.5535112422900212 51.18948464536621)
54612,Gamma,POINT(4.3260196999999945 50.795751995079904)
54613,Hubo,POINT(4.334613244215024 51.042167200091896)
54634,Gamma,POINT(3.139449100000009 50.790279799692506)
54643,Gamma,POINT(4.514492723873138 50.77941133971989)
54645,Hubo,POINT(5.696641782490617 50.479886567838236)
54656,Hubo,POINT(4.2197703668994935 51.19486153218397)
54658,Hubo,POINT(5.337809435445782 49.907409543751506)
54661,Hubo,POINT(4.355645066305165 50.938857025745875)
54668,Hubo,POINT(2.74180029021508 50.8497134529557)
54673,Hubo,POINT(3.5847532999999965 50.749909899692405)
54675,Hubo,POINT(3.1458834832935434 51.30025857502354)
54686,Hubo,POINT(4.492745781614675 51.29221379599342)
54687,Hubo,POINT(5.456788565641397 50.54007490707796)
54691,Hubo,POINT(5.841752095735546 49.55991959290919)
54698,Hubo,POINT(4.365387437993986 50.69520868937168)
54705,Hubo,POINT(5.088222626538542 49.828644060029156)
54738,Hubo,POINT(5.532712529395676 50.641618109398124)
54743,Hubo,POINT(4.91119380480351 50.5880215573174)
54745,Gamma,POINT(5.700434317790983 50.002864206271745)
54759,Hubo,POINT(4.702039831842413 50.560875485700706)
54763,Hubo,POINT(5.328984213457106 50.221931225422175)
54765,Hubo,POINT(3.20819604782577 50.7295818721959)
54772,Gamma,POINT(4.433243809856409 50.45517391337646)
54782,Hubo,POINT(5.753265944249741 50.636356227587854)
54797,Hubo,POINT(4.45960413908226 50.8694439088648)
54798,Hubo,POINT(4.637149643519698 50.72492854408156)
54811,Gamma,POINT(3.8585319883605784 50.44393626216578)
54813,Hubo,POINT(5.87158459361333 50.37454870559664)
54821,Hubo,POINT(5.852975971827683 50.6039575522603)
54828,Gamma,POINT(5.628613199999997 50.6587954996922)
54838,Hubo,POINT(4.528864300541144 50.45806389905479)
54842,Hubo,POINT(3.951401641698844 50.480482895201014)
54844,Gamma,POINT(4.181918384096144 50.47470829956561)
54845,Hubo,POINT(5.8342828760947745 50.48820796935005)
54849,Hubo,POINT(4.2077959006290255 50.69460774362094)
54855,Hubo,POINT(5.30682543404638 49.6957351857653)
54862,Hubo,POINT(4.32993714371525 50.0456865673253)
54874,Hubo,POINT(5.64128412285817 50.68246819093087)
54878,Hubo,POINT(5.799509000000009 49.68683019998065)
54883,Hubo,POINT(5.2177809853195 50.53604795470423)
54886,Hubo,POINT(4.54052859814758 50.40866391607786)
54889,Hubo,POINT(3.8680800177909935 50.45032773605665)
54891,Hubo,POINT(4.629504399999997 50.442380099691746)
54894,Hubo,POINT(4.372125384061438 50.461139702062745)
54913,Hubo,POINT(5.65767071430816 50.5260544558234)
54950,Hubo,POINT(3.5728586981475674 50.98731667635262)
54986,Hubo,POINT(5.52804368487733 49.5757962444452)
55033,Hubo,POINT(4.56652358280333 50.64959523143334)
203394,Hubo,POINT(4.535535927000991 50.19717053261705)
237368,Hubo,POINT(3.433029239252088 51.10553857777538)
237370,Hubo,POINT(3.7554171079693033 50.629917589795504)
237371,Hubo,POINT(5.246261099370959 49.874575457169044)
237372,Hubo,POINT(3.758101200000019 50.7955671999231)
237375,Hubo,POINT(5.670909968088136 50.61729115551376)
237376,Hubo,POINT(4.975958962565614 51.15467134423237)
237377,Hubo,POINT(4.455341970569631 50.48841937027483)
237378,Hubo,POINT(4.364364935334244 50.35637436086526)
237384,Hubo,POINT(4.473018536211013 51.395800717726026)
237386,Hubo,POINT(3.6366096950891347 50.60182551034967)
237387,Hubo,POINT(5.782052669940558 51.095038145843745)
237389,Hubo,POINT(3.7545801545963364 51.02015594253787)
237390,Hubo,POINT(4.316901190143567 50.84899508980501)
237391,Hubo,POINT(4.2403522589302245 50.4591246605685)
237392,Hubo,POINT(3.2324343827686253 51.1734359624539)
237396,Hubo,POINT(4.077759581765257 50.55986438718758)
237397,Hubo,POINT(5.338624393885234 50.60515228107897)
237398,Hubo,POINT(3.2029363000000055 50.81505069969255)
237476,Gamma,POINT(3.2195561840266995 51.22293275892064)
237478,Gamma,POINT(5.319524985284798 50.92513728691506)
237479,Gamma,POINT(4.369515349702837 51.18047145933278)
237481,Gamma,POINT(4.429872277280804 50.91198743365413)
237483,Gamma,POINT(4.273043268586729 50.78213692830152)
237484,Gamma,POINT(3.344174376651763 50.99849012560785)
237485,Gamma,POINT(4.948945908039297 50.805753704491075)
237486,Gamma,POINT(5.475415643026333 50.76248632825687)
237487,Gamma,POINT(3.874553874834077 51.008421619513115)
290295,Hubo,POINT(5.204050685397664 50.94786914981681)
290296,Hubo,POINT(3.444632999999997 50.867105799692666)
291657,Hubo,POINT(5.612576207340236 50.60804311387068)
330220,Carrefour market,POINT(4.467430459715635 51.20234839420236)
330224,Carrefour express,POINT(5.860069099999983 50.59270849999521)
330227,Carrefour express,POINT(4.2820163 50.8667166)
330282,Lidl,POINT(4.468266413526534 50.84454153190921)
330584,Spar Colruyt Group,POINT(4.24693050000001 51.021187399693)
330588,Proxy Delhaize,POINT(3.6715828368542462 50.51130278571623)
330677,Lidl,POINT(3.923746099999983 50.5139582996919)
295543,Maxi Zoo,POINT(3.981438127647383 51.109525964607336)
295551,Maxi Zoo,POINT(3.6219474069185376 51.004498795895934)
295560,Maxi Zoo,POINT(5.4746458000000064 50.965179699846445)
295567,Maxi Zoo,POINT(4.428501447413984 50.8623274925078)
295569,Maxi Zoo,POINT(5.1936857944017545 50.81282325723918)
295570,Maxi Zoo,POINT(5.648324902415003 50.6878382224428)
295573,Maxi Zoo,POINT(4.150983799999994 51.17413019969336)
295575,Maxi Zoo,POINT(4.964111282408794 51.14956716088501)
295577,Maxi Zoo,POINT(4.5659297911055585 50.97420835668713)
295590,Maxi Zoo,POINT(4.22904239368509 50.73315023874545)
330910,Colruyt,POINT(4.44860075006142 51.15603920134403)
330916,Aldi,POINT(4.863643900000003 51.14426769969329)
291779,Carrefour express,POINT(4.35606867652985 50.84553624258481)
291983,OKay,POINT(5.2878367999999965 50.754527599980776)
291984,OKay,POINT(4.758086745992542 51.344399413394235)
291997,Hubo,POINT(3.2643439325408874 50.84903509995587)
295545,Maxi Zoo,POINT(5.3067083 51.22285619969348)
295550,Maxi Zoo,POINT(4.372843794356811 51.184680812323364)
295555,Maxi Zoo,POINT(4.111245128986543 51.032325279104064)
295571,Maxi Zoo,POINT(3.770984500000001 51.025374199693005)
295579,Maxi Zoo,POINT(4.468489700901883 51.22837893127785)
295584,Maxi Zoo,POINT(5.7009110000000085 50.98285689969292)
295586,Maxi Zoo,POINT(4.365245541750911 50.8144666387983)
295602,Oh! Green,POINT(4.881177099999987 51.16986379969336)
295604,Oh! Green,POINT(4.3443247135438945 51.2100932273498)
54261,Brico,POINT(5.224891139729699 51.06853443105206)
54277,Brico,POINT(3.7417410930230766 51.04033136041875)
54289,Brico,POINT(4.4630875527786085 51.26244650918441)
54332,Brico,POINT(4.473975692030736 51.03623812641129)
54335,Brico,POINT(4.36891773126546 51.17954063268026)
54339,Brico,POINT(4.416454518391317 51.32958175237751)
54346,Brico,POINT(4.9501525165328975 51.312141242990236)
54349,Brico,POINT(3.2665955239425726 51.208508166234736)
54358,Brico,POINT(3.1906556564140365 51.200885470286636)
54367,Brico,POINT(5.316788703203201 50.93739046108488)
54388,Brico,POINT(3.130888135004981 51.310360871425914)
54403,Brico,POINT(5.042707000000002 50.97422899877159)
54406,Brico,POINT(4.3404347227191975 51.20721391688261)
54414,Brico,POINT(5.31514079080734 51.22026126426161)
54415,Brico,POINT(4.200096299999991 51.12258589998082)
54474,Brico,POINT(5.460074662530916 50.77634964806513)
54485,Brico,POINT(3.430041922557594 50.89534596529419)
54515,Brico,POINT(4.932879988343251 50.81419288358897)
54565,Brico,POINT(3.98166701007464 51.1100034306895)
54576,Brico,POINT(4.386044261665449 50.824393118029874)
54584,Brico,POINT(3.583047594477451 50.74646652623906)
54596,Brico,POINT(4.90628466263503 50.598672228727125)
54605,Brico,POINT(2.8737235864734556 50.85323452664734)
54607,Brico,POINT(4.229337185581969 50.67960440408882)
54614,Brico,POINT(3.287301702769958 51.34643915837342)
54653,Brico,POINT(3.2396638851345827 50.74835430585634)
54689,Brico,POINT(5.866972173313531 50.578899008236206)
54711,Brico,POINT(4.349093376686497 50.87786852281387)
54730,Brico,POINT(6.1179481395492585 50.27306433524598)
54735,Brico,POINT(6.018433425760259 50.42400341956544)
54739,Brico,POINT(4.486591034358587 50.72606968024951)
54740,Brico,POINT(4.643963811010363 50.45130730401478)
54742,Brico,POINT(4.401866435547244 50.83336588884905)
54744,Brico,POINT(4.977121000000011 50.12047459998068)
54748,Brico,POINT(4.364839428836054 50.81441020104717)
54779,Brico,POINT(5.272536346627037 50.695260022922426)
54794,Brico,POINT(4.878253644110857 50.403825079222614)
54799,Brico,POINT(4.433844256448736 50.3895748550284)
54803,Brico,POINT(5.440823597587956 51.228143402720235)
54804,Brico,POINT(4.687400431300168 50.5762095109014)
54809,Brico,POINT(4.211423039022861 50.46732019273998)
54823,Brico,POINT(5.253668968053433 50.533664187577685)
54833,Brico,POINT(4.551854063858434 50.481146662232376)
54841,Brico,POINT(6.021454758987144 50.63687103140573)
54859,Brico,POINT(5.69372254669648 50.61483808382616)
54880,Brico,POINT(4.04097989999999 50.94431559999521)
54956,Brico,POINT(4.685204796015363 50.74638762460822)
54960,Brico,POINT(4.661323582209027 50.305631842327344)
54967,Brico,POINT(3.802703515344228 50.419634174755586)
237715,Brico,POINT(4.860300204928221 50.97917881555941)
237735,Brico,POINT(4.4583095312041365 50.3961569016164)
237736,Brico,POINT(4.307322999999985 50.79441498031945)
237740,Brico,POINT(5.66938603988115 50.735858184133875)
237743,Brico,POINT(4.879182073335185 50.719526625760146)
237744,Brico,POINT(2.628072470255424 51.09948110826874)
237745,Brico,POINT(4.474061611062425 50.84900713516375)
237751,Brico,POINT(4.577323616625666 51.294244555199796)
237752,Brico,POINT(5.2022671999999925 50.8104387803217)
290293,Brico,POINT(4.4377841000000195 51.13725479969327)
291284,Brico,POINT(3.1105509000000087 50.7995688996925)
327093,Brico,POINT(4.361944399999995 50.793333299692506)
330234,Brico,POINT(2.9675789447473555 51.219960940722345)
297826,Proxy Delhaize,POINT(5.312483250331899 50.902496935789905)
297827,Proxy Delhaize,POINT(3.8600402950048807 51.170538249351836)
297829,Spar,POINT(3.632247690230379 51.038146903032604)
331087,vanHaren,POINT(4.458226700000001 51.13745369969326)
331088,vanHaren,POINT(2.964803799999993 51.220426499693446)
331096,vanHaren,POINT(4.951553642749786 51.32317500933541)
331099,vanHaren,POINT(4.349783999999994 51.060560299693094)
331100,vanHaren,POINT(3.2576017999999873 51.208716699693426)
